principal,tenure_months,interest_rate,emi_amount,annual_income,employment_years,age_years,credit_score,num_credit_lines,num_delinquencies,debt_to_income,credit_history_months,credit_utilisation,is_ntc,loan_to_income,emi_to_income_monthly,prior_loan_count,prior_default_count,prior_principal_sum,employment_status,purpose,default_flag
1650000.0,24.0,0.1456,79658.0,1120000.0,15.0,33.0,525.0,12.0,6.0,0.44,19.0,0.5,0.0,1.4732142857142858,0.8534785714285714,2.0,0.0,10212380000.0,salaried,business,0
4030000.0,24.0,0.2048,206056.0,1500000.0,16.0,42.0,850.0,13.0,0.0,0.07,209.0,0.44,0.0,2.6866666666666665,1.648448,0.0,0.0,0.0,self_employed,education,0
4280000.0,12.0,0.1506,386427.0,1500000.0,16.0,42.0,850.0,13.0,0.0,0.07,215.0,0.44,0.0,2.8533333333333335,3.091416,1.0,0.0,4030000.0,self_employed,auto,0
20086000000.0,12.0,0.1875,1848661328.0,1740000.0,21.0,37.0,,,,,,,1.0,11543.67816091954,12749.388468965517,0.0,0.0,0.0,salaried,auto,0
2899937.0,24.0,0.2183,150200.0,1740000.0,21.0,38.0,,,,,,,1.0,1.666630459770115,1.0358620689655171,1.0,0.0,20086000000.0,salaried,home,0
2670000.0,24.0,0.1905,134656.0,870000.0,27.0,27.0,,,,,,,1.0,3.0689655172413794,1.8573241379310346,0.0,0.0,0.0,self_employed,business,0
4910000.0,12.0,0.1576,444931.0,2250000.0,12.0,37.0,,,,,,,1.0,2.1822222222222223,2.372965333333333,0.0,0.0,0.0,salaried,home,0
3970000.0,24.0,0.1723,196725.0,2250000.0,12.0,37.0,,,,,,,1.0,1.7644444444444445,1.0492,1.0,0.0,4910000.0,salaried,business,0
3880000.0,12.0,0.1267,345951.0,2250000.0,12.0,37.0,,,,,,,1.0,1.7244444444444444,1.845072,2.0,0.0,8880000.0,salaried,home,0
1750000.0,36.0,0.1751,62837.0,2250000.0,12.0,38.0,,,,,,,1.0,0.7777777777777778,0.3351306666666667,3.0,0.0,12760000.0,salaried,education,1
2810000.0,24.0,0.1954,142387.0,420000.0,1.0,50.0,335.0,9.0,9.0,0.71,190.0,0.36,0.0,6.690476190476191,4.0682,0.0,0.0,0.0,salaried,personal,0
2060000.0,24.0,0.1354,98459.0,420000.0,1.0,50.0,335.0,9.0,9.0,0.71,194.0,0.36,0.0,4.904761904761905,2.8131142857142857,1.0,0.0,2810000.0,salaried,personal,0
3840000.0,36.0,0.1143,126500.0,380000.0,13.0,40.0,325.0,18.0,8.0,0.75,146.0,0.37,0.0,10.105263157894736,3.994736842105263,0.0,0.0,0.0,self_employed,business,1
23240000000.0,36.0,0.1256,778131241.0,380000.0,13.0,40.0,325.0,18.0,8.0,0.75,148.0,0.37,0.0,61157.89473684211,24572.565505263156,1.0,1.0,3840000.0,self_employed,education,0
4120000.0,36.0,0.1552,143873.0,380000.0,13.0,40.0,325.0,18.0,8.0,0.75,148.0,0.37,0.0,10.842105263157896,4.543357894736842,2.0,1.0,23243840000.0,self_employed,home,0
36603000000.0,24.0,0.2377,1931041482.0,2610000.0,7.0,47.0,435.0,10.0,7.0,0.59,44.0,0.36,0.0,14024.137931034482,8878.35164137931,0.0,0.0,0.0,salaried,business,0
4230000.0,12.0,0.1616,384112.0,1020000.0,13.0,27.0,,,,,,,1.0,4.147058823529412,4.518964705882353,0.0,0.0,0.0,self_employed,business,0
2989992.0,24.0,0.1227,141127.0,1020000.0,13.0,27.0,,,,,,,1.0,2.931364705882353,1.6603176470588235,1.0,0.0,4230000.0,self_employed,business,0
4680000.0,12.0,0.2103,435840.0,1020000.0,13.0,27.0,,,,,,,1.0,4.588235294117647,5.127529411764706,2.0,0.0,7219992.0,self_employed,home,0
4880000.0,12.0,0.2202,456788.0,1200000.0,14.0,28.0,,,,,,,1.0,4.066666666666666,4.56788,3.0,0.0,11899992.0,self_employed,education,0
870000.0,24.0,0.1221,41039.0,2870000.0,13.0,27.0,465.0,9.0,4.0,0.51,10.0,0.54,0.0,0.30313588850174217,0.17159163763066204,0.0,0.0,0.0,self_employed,education,0
440000.0,24.0,0.1087,20481.0,2870000.0,13.0,27.0,465.0,9.0,4.0,0.51,13.0,0.54,0.0,0.15331010452961671,0.08563484320557492,1.0,0.0,870000.0,self_employed,auto,0
2850000.0,24.0,0.1861,143125.0,940000.0,23.0,30.0,490.0,6.0,4.0,0.49,60.0,0.05,0.0,3.0319148936170213,1.827127659574468,0.0,0.0,0.0,salaried,auto,0
2070000.0,12.0,0.1947,191229.0,940000.0,23.0,30.0,490.0,6.0,4.0,0.49,61.0,0.05,0.0,2.202127659574468,2.4412212765957446,1.0,0.0,2850000.0,salaried,auto,0
1420000.0,24.0,0.207,72759.0,940000.0,23.0,30.0,490.0,6.0,4.0,0.49,63.0,0.05,0.0,1.5106382978723405,0.9288382978723405,2.0,0.0,4920000.0,salaried,auto,0
4349947.0,12.0,0.1291,388342.0,2910000.0,30.0,50.0,640.0,10.0,4.0,0.3,111.0,0.58,0.0,1.494827147766323,1.6014103092783505,0.0,0.0,0.0,salaried,home,0
4500000.0,24.0,0.1566,219604.0,730000.0,16.0,35.0,,,,,,,1.0,6.164383561643835,3.6099287671232876,0.0,0.0,0.0,self_employed,business,0
40006000000.0,36.0,0.1957,1478015652.0,2860000.0,21.0,36.0,410.0,18.0,5.0,0.62,93.0,0.97,0.0,13988.111888111887,6201.464274125874,0.0,0.0,0.0,salaried,personal,0
430000.0,12.0,0.2231,40310.0,2860000.0,21.0,36.0,410.0,18.0,5.0,0.62,95.0,0.97,0.0,0.15034965034965034,0.16913286713286713,1.0,0.0,40006000000.0,salaried,personal,0
4100000.0,24.0,0.1275,194440.0,1640000.0,1.0,35.0,600.0,16.0,4.0,0.35,192.0,0.21,0.0,2.5,1.4227317073170733,0.0,0.0,0.0,salaried,home,0
2050000.0,36.0,0.1822,74339.0,1640000.0,1.0,35.0,600.0,16.0,4.0,0.35,195.0,0.21,0.0,1.25,0.5439439024390245,1.0,0.0,4100000.0,salaried,education,0
2390000.0,24.0,0.2242,124485.0,1840000.0,8.0,28.0,,,,,,,1.0,1.298913043478261,0.8118586956521738,0.0,0.0,0.0,self_employed,auto,0
2990000.0,12.0,0.2263,280755.0,1840000.0,8.0,28.0,,,,,,,1.0,1.625,1.8310108695652172,1.0,0.0,2390000.0,self_employed,personal,0
2950000.0,36.0,0.2315,114424.0,1840000.0,8.0,29.0,,,,,,,1.0,1.6032608695652173,0.7462434782608696,2.0,0.0,5380000.0,self_employed,business,0
25481000000.0,24.0,0.2078,1306605958.0,1955000.0,2.0,29.0,835.0,16.0,0.0,0.03,17.0,0.24,0.0,13033.759590792839,8020.087721739131,0.0,0.0,0.0,salaried,education,0
3009995.0,36.0,0.1031,97563.0,1955000.0,2.0,30.0,835.0,16.0,0.0,0.03,21.0,0.24,0.0,1.5396393861892583,0.5988521739130435,1.0,0.0,25481000000.0,salaried,auto,0
4220000.0,36.0,0.138,143820.0,1955000.0,2.0,30.0,835.0,16.0,0.0,0.03,25.0,0.24,0.0,2.1585677749360612,0.8827826086956522,2.0,0.0,25484009995.0,salaried,education,0
2850000.0,12.0,0.2058,264800.0,1955000.0,2.0,31.0,835.0,16.0,0.0,0.03,33.0,0.24,0.0,1.4578005115089514,1.6253708439897698,3.0,0.0,25488229995.0,salaried,education,0
1750000.0,36.0,0.1123,57484.0,2320000.0,22.0,27.0,,,,,,,1.0,0.7543103448275862,0.2973310344827586,0.0,0.0,0.0,self_employed,home,0
1540000.0,12.0,0.1776,141011.0,1810000.0,5.0,26.0,535.0,7.0,5.0,0.43,25.0,0.62,0.0,0.850828729281768,0.9348795580110497,0.0,0.0,0.0,self_employed,personal,0
1970000.0,36.0,0.1627,69522.0,1810000.0,5.0,26.0,535.0,7.0,5.0,0.43,25.0,0.62,0.0,1.0883977900552486,0.46091933701657456,1.0,0.0,1540000.0,self_employed,education,0
4400000.0,36.0,0.2357,171633.0,1810000.0,5.0,27.0,535.0,7.0,5.0,0.43,28.0,0.62,0.0,2.430939226519337,1.1378983425414364,2.0,0.0,3510000.0,self_employed,auto,0
349928.0,36.0,0.1761,12582.0,1810000.0,5.0,27.0,535.0,7.0,5.0,0.43,31.0,0.62,0.0,0.19333038674033148,0.08341657458563535,3.0,0.0,7910000.0,self_employed,personal,0
3529990.0,24.0,0.1115,164771.0,320000.0,23.0,29.0,485.0,13.0,6.0,0.56,216.0,0.26,0.0,11.03121875,6.1789125,0.0,0.0,0.0,self_employed,business,0
2460000.0,24.0,0.1859,123516.0,1860000.0,23.0,51.0,575.0,12.0,3.0,0.42,164.0,0.77,0.0,1.3225806451612903,0.7968774193548387,0.0,0.0,0.0,self_employed,home,0
4890000.0,12.0,0.135,437909.0,1860000.0,23.0,51.0,575.0,12.0,3.0,0.42,167.0,0.77,0.0,2.629032258064516,2.8252193548387097,1.0,0.0,2460000.0,self_employed,auto,0
2169952.0,36.0,0.1942,80003.0,1860000.0,23.0,51.0,575.0,12.0,3.0,0.42,170.0,0.77,0.0,1.1666408602150538,0.5161483870967742,2.0,0.0,7350000.0,self_employed,education,0
3840000.0,36.0,0.1466,132476.0,2900000.0,13.0,27.0,700.0,17.0,2.0,0.23,198.0,0.68,0.0,1.3241379310344827,0.5481765517241379,0.0,0.0,0.0,self_employed,auto,0
4180000.0,24.0,0.1956,211847.0,2900000.0,13.0,27.0,700.0,17.0,2.0,0.23,204.0,0.68,0.0,1.4413793103448276,0.876608275862069,1.0,0.0,3840000.0,self_employed,auto,0
2590000.0,12.0,0.183,237821.0,2140000.0,27.0,35.0,465.0,7.0,5.0,0.55,89.0,0.74,0.0,1.2102803738317758,1.3335757009345794,0.0,0.0,0.0,self_employed,auto,0
1080000.0,24.0,0.2226,56167.0,2140000.0,27.0,36.0,465.0,7.0,5.0,0.55,89.0,0.74,0.0,0.5046728971962616,0.3149551401869159,1.0,0.0,2590000.0,self_employed,education,0
3420000.0,24.0,0.1619,167764.0,2410000.0,26.0,42.0,,,,,,,1.0,1.4190871369294606,0.8353394190871369,0.0,0.0,0.0,self_employed,business,0
1020000.0,24.0,0.2158,52704.0,2410000.0,26.0,43.0,,,,,,,1.0,0.42323651452282157,0.2624265560165975,1.0,0.0,3420000.0,self_employed,home,0
4939994.0,12.0,0.1209,439120.0,2410000.0,26.0,43.0,,,,,,,1.0,2.0497900414937757,2.1864896265560163,2.0,0.0,4440000.0,self_employed,home,1
310000.0,36.0,0.2125,11719.0,2410000.0,26.0,43.0,,,,,,,1.0,0.12863070539419086,0.05835186721991701,3.0,1.0,9379994.0,self_employed,auto,1
3550000.0,36.0,0.1292,119477.0,2070000.0,9.0,27.0,510.0,5.0,6.0,0.51,38.0,0.91,0.0,1.714975845410628,0.6926202898550725,0.0,0.0,0.0,salaried,auto,0
2000000.0,12.0,0.1922,184523.0,2070000.0,9.0,28.0,510.0,5.0,6.0,0.51,45.0,0.91,0.0,0.966183574879227,1.0696985507246377,1.0,0.0,3550000.0,salaried,business,0
4110000.0,36.0,0.1951,151718.0,2070000.0,9.0,28.0,510.0,5.0,6.0,0.51,47.0,0.91,0.0,1.9855072463768115,0.8795246376811594,2.0,0.0,5550000.0,salaried,personal,0
670000.0,24.0,0.1858,33637.0,1343000.0,5.0,44.0,510.0,9.0,6.0,0.48,121.0,0.05,0.0,0.49888309754281457,0.30055398361876395,0.0,0.0,0.0,salaried,personal,0
810000.0,24.0,0.2353,42636.0,1343000.0,5.0,45.0,510.0,9.0,6.0,0.48,129.0,0.05,0.0,0.6031273268801192,0.3809620253164557,1.0,0.0,670000.0,salaried,home,0
4810000.0,36.0,0.1062,156609.0,2286500.0,14.0,30.0,525.0,17.0,5.0,0.43,92.0,0.77,0.0,2.1036518696698012,0.8219147168160945,0.0,0.0,0.0,self_employed,business,0
1210000.0,36.0,0.1143,39861.0,2286500.0,14.0,31.0,525.0,17.0,5.0,0.43,96.0,0.77,0.0,0.5291930898753553,0.20919833807128801,1.0,0.0,4810000.0,self_employed,auto,0
1260000.0,24.0,0.1449,60788.0,2690000.0,15.0,31.0,525.0,17.0,5.0,0.43,100.0,0.77,0.0,0.4684014869888476,0.2711732342007435,2.0,0.0,6020000.0,self_employed,personal,0
1890000.0,12.0,0.2323,178014.0,1250000.0,27.0,51.0,365.0,20.0,7.0,0.66,177.0,0.73,0.0,1.512,1.7089344,0.0,0.0,0.0,self_employed,education,0
3850000.0,36.0,0.1516,133763.0,2184500.0,7.0,50.0,550.0,4.0,4.0,0.44,54.0,0.96,0.0,1.7624170290684367,0.7347933165484093,0.0,0.0,0.0,salaried,auto,0
4990000.0,12.0,0.1434,448836.0,2184500.0,7.0,50.0,550.0,4.0,4.0,0.44,55.0,0.96,0.0,2.284275577935454,2.4655674067292286,1.0,0.0,3850000.0,salaried,education,0
2640000.0,24.0,0.2065,135205.0,2184500.0,7.0,51.0,550.0,4.0,4.0,0.44,68.0,0.96,0.0,1.2085145342183565,0.7427145799954223,2.0,0.0,8840000.0,salaried,auto,0
1810000.0,24.0,0.1054,83974.0,2184500.0,7.0,51.0,550.0,4.0,4.0,0.44,68.0,0.96,0.0,0.8285648889906158,0.46128999771114676,3.0,0.0,11480000.0,salaried,business,0
4139957.0,36.0,0.1795,149566.0,2570000.0,8.0,52.0,550.0,4.0,4.0,0.44,75.0,0.96,0.0,1.6108782101167316,0.6983626459143969,4.0,0.0,13290000.0,salaried,home,0
3749940.0,12.0,0.2341,353523.0,2570000.0,8.0,52.0,550.0,4.0,4.0,0.44,76.0,0.96,0.0,1.4591206225680935,1.6506910505836576,5.0,0.0,17429957.0,salaried,auto,0
2150000.0,24.0,0.168,106094.0,2170000.0,29.0,30.0,640.0,18.0,4.0,0.29,140.0,0.41,0.0,0.9907834101382489,0.586694930875576,0.0,0.0,0.0,salaried,personal,0
2240000.0,24.0,0.24,118431.0,2312000.0,4.0,53.0,350.0,14.0,7.0,0.7,54.0,0.26,0.0,0.9688581314878892,0.6146937716262976,0.0,0.0,0.0,salaried,business,0
4030000.0,24.0,0.2088,206847.0,2312000.0,4.0,54.0,350.0,14.0,7.0,0.7,68.0,0.26,0.0,1.7430795847750864,1.0736003460207613,1.0,0.0,2240000.0,salaried,auto,0
880000.0,12.0,0.2108,81974.0,1632000.0,5.0,30.0,525.0,14.0,5.0,0.46,161.0,0.93,0.0,0.5392156862745098,0.60275,0.0,0.0,0.0,self_employed,education,0
1710000.0,36.0,0.1999,63541.0,1632000.0,5.0,31.0,525.0,14.0,5.0,0.46,176.0,0.93,0.0,1.0477941176470589,0.4672132352941176,1.0,0.0,880000.0,self_employed,auto,0
4360000.0,36.0,0.1617,153651.0,1920000.0,6.0,32.0,525.0,14.0,5.0,0.46,179.0,0.93,0.0,2.2708333333333335,0.96031875,2.0,0.0,2590000.0,self_employed,home,0
1370000.0,36.0,0.1636,48409.0,1920000.0,6.0,32.0,525.0,14.0,5.0,0.46,184.0,0.93,0.0,0.7135416666666666,0.30255625,3.0,0.0,6950000.0,self_employed,business,0
2850000.0,12.0,0.1258,253993.0,690000.0,14.0,25.0,585.0,8.0,3.0,0.41,110.0,0.77,0.0,4.130434782608695,4.417269565217391,0.0,0.0,0.0,salaried,home,0
1140000.0,36.0,0.1539,39737.0,690000.0,14.0,25.0,585.0,8.0,3.0,0.41,112.0,0.77,0.0,1.6521739130434783,0.6910782608695653,1.0,0.0,2850000.0,salaried,business,0
4420000.0,12.0,0.1238,393498.0,690000.0,14.0,26.0,585.0,8.0,3.0,0.41,114.0,0.77,0.0,6.405797101449275,6.84344347826087,2.0,0.0,3990000.0,salaried,education,0
3360000.0,24.0,0.1795,167664.0,690000.0,14.0,26.0,585.0,8.0,3.0,0.41,115.0,0.77,0.0,4.869565217391305,2.915895652173913,3.0,0.0,8410000.0,salaried,education,0
1199931.0,12.0,0.1003,105510.0,690000.0,14.0,27.0,585.0,8.0,3.0,0.41,125.0,0.77,0.0,1.7390304347826087,1.8349565217391304,4.0,0.0,11770000.0,salaried,education,0
2650000.0,36.0,0.1469,91461.0,690000.0,14.0,27.0,585.0,8.0,3.0,0.41,128.0,0.77,0.0,3.8405797101449277,1.5906260869565216,5.0,0.0,12969931.0,salaried,auto,0
4960000.0,24.0,0.1746,246331.0,730000.0,20.0,27.0,,,,,,,1.0,6.794520547945205,4.049276712328767,0.0,0.0,0.0,self_employed,auto,0
4520000.0,24.0,0.1332,215569.0,730000.0,20.0,28.0,,,,,,,1.0,6.191780821917808,3.5435999999999996,1.0,0.0,4960000.0,self_employed,education,1
3650000.0,36.0,0.1303,123036.0,1150000.0,30.0,45.0,650.0,13.0,2.0,0.31,66.0,0.75,0.0,3.1739130434782608,1.2838539130434783,0.0,0.0,0.0,self_employed,education,0
3550000.0,24.0,0.1446,171218.0,1150000.0,30.0,46.0,650.0,13.0,2.0,0.31,85.0,0.75,0.0,3.0869565217391304,1.7866226086956523,1.0,0.0,3650000.0,self_employed,home,0
1130000.0,12.0,0.1563,102328.0,1150000.0,30.0,46.0,650.0,13.0,2.0,0.31,87.0,0.75,0.0,0.9826086956521739,1.0677704347826087,2.0,0.0,7200000.0,self_employed,auto,1
639930.0,24.0,0.112,29885.0,1050000.0,22.0,42.0,700.0,16.0,3.0,0.25,28.0,0.43,0.0,0.6094571428571428,0.34154285714285715,0.0,0.0,0.0,salaried,personal,0
4260000.0,36.0,0.1435,146322.0,2040000.0,8.0,49.0,760.0,5.0,0.0,0.15,144.0,0.38,0.0,2.088235294117647,0.8607176470588235,0.0,0.0,0.0,salaried,personal,0
2830000.0,12.0,0.122,251707.0,2040000.0,8.0,50.0,760.0,5.0,0.0,0.15,154.0,0.38,0.0,1.3872549019607843,1.4806294117647059,1.0,0.0,4260000.0,salaried,business,0
2250000.0,12.0,0.1814,206430.0,810000.0,13.0,40.0,640.0,19.0,4.0,0.31,114.0,0.92,0.0,2.7777777777777777,3.058222222222222,0.0,0.0,0.0,salaried,personal,0
3199982.0,12.0,0.1642,290973.0,810000.0,13.0,40.0,640.0,19.0,4.0,0.31,122.0,0.92,0.0,3.950595061728395,4.310711111111111,1.0,0.0,2250000.0,salaried,auto,0
830000.0,36.0,0.2229,31823.0,810000.0,13.0,41.0,640.0,19.0,4.0,0.31,128.0,0.92,0.0,1.0246913580246915,0.47145185185185184,2.0,0.0,5449982.0,salaried,business,0
1030000.0,36.0,0.1337,34889.0,810000.0,13.0,41.0,640.0,19.0,4.0,0.31,134.0,0.92,0.0,1.271604938271605,0.516874074074074,3.0,0.0,6279982.0,salaried,home,0
4730000.0,24.0,0.1384,226744.0,1840000.0,3.0,47.0,765.0,17.0,1.0,0.15,192.0,0.3,0.0,2.5706521739130435,1.4787652173913042,0.0,0.0,0.0,self_employed,business,0
1480000.0,36.0,0.1904,54281.0,2500000.0,2.0,42.0,460.0,6.0,6.0,0.53,40.0,0.08,0.0,0.592,0.26054879999999997,0.0,0.0,0.0,salaried,home,0
1990000.0,12.0,0.2221,186454.0,2770000.0,0.0,42.0,,,,,,,1.0,0.7184115523465704,0.8077429602888087,0.0,0.0,0.0,salaried,personal,0
2680000.0,24.0,0.108,124660.0,1564000.0,15.0,32.0,635.0,10.0,3.0,0.36,138.0,0.87,0.0,1.7135549872122762,0.9564705882352942,0.0,0.0,0.0,salaried,personal,0
3200000.0,36.0,0.1707,114200.0,2108000.0,18.0,49.0,385.0,10.0,6.0,0.63,40.0,0.38,0.0,1.5180265654648957,0.6500948766603416,0.0,0.0,0.0,self_employed,home,1
4330000.0,24.0,0.1973,219808.0,2108000.0,18.0,50.0,385.0,10.0,6.0,0.63,42.0,0.38,0.0,2.054079696394687,1.2512789373814042,1.0,1.0,3200000.0,self_employed,personal,0
720000.0,24.0,0.2359,37920.0,2108000.0,18.0,50.0,385.0,10.0,6.0,0.63,47.0,0.38,0.0,0.3415559772296015,0.21586337760910818,2.0,1.0,7530000.0,self_employed,education,0
940000.0,36.0,0.2322,36495.0,630000.0,6.0,33.0,440.0,11.0,7.0,0.54,43.0,0.45,0.0,1.492063492063492,0.6951428571428572,0.0,0.0,0.0,salaried,home,0
3100000.0,12.0,0.1025,272900.0,630000.0,6.0,34.0,440.0,11.0,7.0,0.54,51.0,0.45,0.0,4.920634920634921,5.198095238095238,1.0,0.0,940000.0,salaried,education,0
2840000.0,36.0,0.1716,101480.0,630000.0,6.0,35.0,440.0,11.0,7.0,0.54,57.0,0.45,0.0,4.507936507936508,1.932952380952381,2.0,0.0,4040000.0,salaried,home,0
750000.0,24.0,0.1688,37038.0,1751000.0,10.0,27.0,610.0,11.0,5.0,0.34,53.0,0.61,0.0,0.42832667047401485,0.253829811536265,0.0,0.0,0.0,salaried,personal,0
4269935.0,12.0,0.1554,386486.0,1751000.0,10.0,27.0,610.0,11.0,5.0,0.34,55.0,0.61,0.0,2.438569388920617,2.6486761850371217,1.0,0.0,750000.0,salaried,home,0
2670000.0,12.0,0.1982,247104.0,2060000.0,11.0,27.0,610.0,11.0,5.0,0.34,57.0,0.61,0.0,1.296116504854369,1.4394407766990291,2.0,0.0,5019935.0,salaried,business,0
4930000.0,24.0,0.1485,238688.0,2060000.0,11.0,27.0,610.0,11.0,5.0,0.34,62.0,0.61,0.0,2.3932038834951457,1.3904155339805826,3.0,0.0,7689935.0,salaried,business,0
450000.0,36.0,0.1798,16264.0,820000.0,12.0,51.0,650.0,3.0,4.0,0.31,221.0,0.34,0.0,0.5487804878048781,0.238009756097561,0.0,0.0,0.0,self_employed,personal,0
4249932.0,36.0,0.1059,138314.0,820000.0,12.0,51.0,650.0,3.0,4.0,0.31,225.0,0.34,0.0,5.182843902439024,2.0241073170731707,1.0,0.0,450000.0,self_employed,auto,0
2040000.0,36.0,0.1754,73281.0,1690000.0,29.0,47.0,610.0,3.0,4.0,0.4,70.0,0.48,0.0,1.2071005917159763,0.5203384615384615,0.0,0.0,0.0,salaried,home,0
1160000.0,12.0,0.1082,102425.0,1740000.0,10.0,40.0,540.0,12.0,3.0,0.45,97.0,0.42,0.0,0.6666666666666666,0.7063793103448276,0.0,0.0,0.0,self_employed,education,0
2990000.0,36.0,0.183,108546.0,1620000.0,2.0,42.0,,,,,,,1.0,1.845679012345679,0.8040444444444445,0.0,0.0,0.0,salaried,business,1
430000.0,36.0,0.1346,14584.0,1620000.0,2.0,43.0,,,,,,,1.0,0.2654320987654321,0.10802962962962963,1.0,1.0,2990000.0,salaried,personal,1
16766000000.0,24.0,0.1394,804508853.0,580000.0,13.0,37.0,590.0,10.0,4.0,0.36,150.0,0.66,0.0,28906.896551724138,16645.010751724138,0.0,0.0,0.0,salaried,personal,0
3770000.0,36.0,0.1485,130412.0,580000.0,13.0,39.0,590.0,10.0,4.0,0.36,170.0,0.66,0.0,6.5,2.6981793103448273,1.0,0.0,16766000000.0,salaried,home,0
600000.0,36.0,0.1102,19649.0,580000.0,13.0,39.0,590.0,10.0,4.0,0.36,171.0,0.66,0.0,1.0344827586206897,0.4065310344827586,2.0,0.0,16769770000.0,salaried,auto,0
830000000.0,24.0,0.2,42243516.0,1270000.0,5.0,23.0,715.0,10.0,3.0,0.21,45.0,0.62,0.0,653.5433070866142,399.15133228346457,0.0,0.0,0.0,salaried,business,0
4710000.0,12.0,0.1824,432351.0,1270000.0,5.0,24.0,715.0,10.0,3.0,0.21,54.0,0.62,0.0,3.7086614173228347,4.085206299212599,1.0,0.0,830000000.0,salaried,home,0
1560000.0,36.0,0.2012,58071.0,1270000.0,5.0,24.0,715.0,10.0,3.0,0.21,56.0,0.62,0.0,1.2283464566929134,0.5487023622047245,2.0,0.0,834710000.0,salaried,education,0
630000.0,36.0,0.1885,23046.0,1270000.0,5.0,25.0,715.0,10.0,3.0,0.21,64.0,0.62,0.0,0.49606299212598426,0.21775748031496064,3.0,0.0,836270000.0,salaried,personal,0
4109994.0,12.0,0.1118,363593.0,1880000.0,6.0,25.0,,,,,,,1.0,2.186167021276596,2.3208063829787235,0.0,0.0,0.0,salaried,home,0
2450000.0,36.0,0.2179,93301.0,1880000.0,6.0,25.0,,,,,,,1.0,1.303191489361702,0.5955382978723405,1.0,0.0,4109994.0,salaried,business,0
2700000.0,36.0,0.1266,90532.0,1880000.0,6.0,25.0,,,,,,,1.0,1.4361702127659575,0.577863829787234,2.0,0.0,6559994.0,salaried,personal,0
1209974.0,24.0,0.2293,63328.0,1880000.0,6.0,26.0,,,,,,,1.0,0.6436031914893617,0.4042212765957447,3.0,0.0,9259994.0,salaried,home,0
4110000.0,12.0,0.2152,383724.0,850000.0,18.0,26.0,675.0,20.0,2.0,0.32,50.0,0.4,0.0,4.8352941176470585,5.417280000000001,0.0,0.0,0.0,self_employed,education,0
4190000.0,24.0,0.1525,203657.0,1050000.0,12.0,44.0,525.0,2.0,6.0,0.47,53.0,0.67,0.0,3.9904761904761905,2.3275085714285715,0.0,0.0,0.0,salaried,personal,0
780000.0,36.0,0.2142,29555.0,1300000.0,13.0,42.0,,,,,,,1.0,0.6,0.2728153846153846,0.0,0.0,0.0,self_employed,home,0
1480000.0,36.0,0.2035,55266.0,1300000.0,13.0,42.0,,,,,,,1.0,1.1384615384615384,0.5101476923076923,1.0,0.0,780000.0,self_employed,auto,0
3400000.0,12.0,0.2013,315169.0,1300000.0,13.0,42.0,,,,,,,1.0,2.6153846153846154,2.909252307692308,2.0,0.0,2260000.0,self_employed,education,0
2880000.0,36.0,0.1482,99582.0,1300000.0,13.0,43.0,,,,,,,1.0,2.2153846153846155,0.9192184615384615,3.0,0.0,5660000.0,self_employed,auto,0
3400000.0,12.0,0.1649,309274.0,2530000.0,3.0,26.0,400.0,16.0,6.0,0.64,126.0,0.07,0.0,1.3438735177865613,1.4669122529644267,0.0,0.0,0.0,self_employed,business,0
4740000.0,36.0,0.1664,168146.0,2530000.0,3.0,26.0,400.0,16.0,6.0,0.64,128.0,0.07,0.0,1.8735177865612649,0.7975304347826087,1.0,0.0,3400000.0,self_employed,home,0
2530000.0,36.0,0.1558,88424.0,2530000.0,3.0,27.0,400.0,16.0,6.0,0.64,133.0,0.07,0.0,1.0,0.41940237154150195,2.0,0.0,8140000.0,self_employed,education,0
4739964.0,12.0,0.1279,422894.0,2530000.0,3.0,27.0,400.0,16.0,6.0,0.64,141.0,0.07,0.0,1.873503557312253,2.0058213438735177,3.0,0.0,10670000.0,self_employed,education,0
330000.0,36.0,0.2231,12656.0,2530000.0,3.0,28.0,400.0,16.0,6.0,0.64,149.0,0.07,0.0,0.13043478260869565,0.06002845849802371,4.0,0.0,15409964.0,self_employed,home,0
1150000.0,24.0,0.2077,58964.0,1670000.0,6.0,29.0,340.0,5.0,7.0,0.7,45.0,0.68,0.0,0.688622754491018,0.4236934131736527,0.0,0.0,0.0,self_employed,education,0
2670000.0,12.0,0.2389,252332.0,1670000.0,6.0,30.0,340.0,5.0,7.0,0.7,51.0,0.68,0.0,1.598802395209581,1.8131640718562876,1.0,0.0,1150000.0,self_employed,education,0
919972.0,24.0,0.2048,47039.0,1670000.0,6.0,30.0,340.0,5.0,7.0,0.7,55.0,0.68,0.0,0.5508814371257486,0.3380047904191617,2.0,0.0,3820000.0,self_employed,auto,0
810000.0,36.0,0.2361,31613.0,950000.0,16.0,36.0,385.0,16.0,8.0,0.66,205.0,0.86,0.0,0.8526315789473684,0.39932210526315787,0.0,0.0,0.0,self_employed,personal,0
1920000.0,24.0,0.1564,93679.0,950000.0,16.0,36.0,385.0,16.0,8.0,0.66,205.0,0.86,0.0,2.0210526315789474,1.1833136842105263,1.0,0.0,810000.0,self_employed,home,0
1280000.0,24.0,0.1181,60141.0,950000.0,16.0,37.0,385.0,16.0,8.0,0.66,209.0,0.86,0.0,1.3473684210526315,0.7596757894736842,2.0,0.0,2730000.0,self_employed,home,0
